::1 - - [08/Aug/2026:00:09:57 +0000] "GET /api/v1/recommendations/home HTTP/1.1" 200 32003 "-" "Mozilla/5.0 (Windows NT; Windows NT 10.0; en-IN) WindowsPowerShell/5.1.26100.8875"
::1 - - [08/Aug/2026:00:32:47 +0000] "GET /api/v1/products/202 HTTP/1.1" 404 74 "http://localhost:5174/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
::1 - - [08/Aug/2026:00:32:47 +0000] "GET /api/v1/products/202 HTTP/1.1" 404 74 "http://localhost:5174/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
::1 - - [08/Aug/2026:00:32:57 +0000] "GET /api/v1/products HTTP/1.1" 500 103 "http://localhost:5174/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
::1 - - [08/Aug/2026:00:33:07 +0000] "GET /api/v1/products HTTP/1.1" 500 103 "http://localhost:5174/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
::1 - - [08/Aug/2026:01:26:20 +0000] "GET /api/v1/recommendations/home HTTP/1.1" 200 - "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
::1 - - [08/Aug/2026:01:26:20 +0000] "GET /api/v1/recommendations/home HTTP/1.1" 200 - "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
::1 - - [08/Aug/2026:01:29:51 +0000] "GET /api/v1/search?q=running%20shoes HTTP/1.1" 200 2560 "-" "Mozilla/5.0 (Windows NT; Windows NT 10.0; en-IN) WindowsPowerShell/5.1.26100.8875"
::1 - - [08/Aug/2026:01:33:18 +0000] "GET /api/v1/recommendations/home HTTP/1.1" 200 - "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
::1 - - [08/Aug/2026:01:33:18 +0000] "GET /api/v1/recommendations/home HTTP/1.1" 200 - "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
::1 - - [08/Aug/2026:01:33:24 +0000] "GET /api/v1/search?q=sports%20shoes HTTP/1.1" 200 160 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
::1 - - [08/Aug/2026:01:33:25 +0000] "GET /api/v1/search?q=sports%20shoes HTTP/1.1" 200 160 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
::1 - - [08/Aug/2026:01:33:31 +0000] "GET /api/v1/search?q=sports%20shoes HTTP/1.1" 200 160 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
::1 - - [08/Aug/2026:01:33:31 +0000] "GET /api/v1/search?q=socks HTTP/1.1" 200 - "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
::1 - - [08/Aug/2026:01:33:31 +0000] "GET /api/v1/search?q=socks HTTP/1.1" 200 - "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
::1 - - [08/Aug/2026:01:44:01 +0000] "GET /api/v1/search?q=socks HTTP/1.1" 200 153 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36"
